StoreID,Region,MonthlySpend,StoreSizeIndex,Age,IncomeK,DaysSinceLastPurchase,Device,Promo,EmailTouch,PaidSearchClick,Converted,Revenue
S30,Northeast,135629,0.9682783545914808,41,119.9,30,Tablet,1,0,0,1,30.03
S01,Northeast,61100,2.1416476008704612,54,73.1,34,Mobile,1,1,0,1,170.43
S19,West,141896,0.6789135630718949,43,66.6,61,Mobile,0,0,0,0,21.04
S02,South,108279,-0.4064150163846156,48,94.2,85,Mobile,0,0,1,0,35.04
S29,Midwest,136826,-0.8658311156932432,27,60.0,49,Tablet,1,0,1,0,122.49
S21,Northeast,135987,0.28911939868998415,25,90.2,88,Desktop,0,1,0,0,64.64
S28,Midwest,120437,1.4949413112343959,57,31.3,30,Desktop,1,1,1,0,92.64
S17,South,105046,0.8714287779481898,39,58.0,95,Desktop,0,0,0,0,51.48
S03,West,125696,-0.5122427290715373,31,91.1,49,Mobile,0,1,0,0,30.98
S01,Northeast,61100,2.1416476008704612,31,102.5,80,Desktop,0,0,1,0,97.9
S11,South,75351,0.7432541712034423,30,51.0,31,Desktop,0,1,0,0,51.43
S23,West,107293,-1.4571558198556664,29,48.4,48,Mobile,1,0,0,0,34.56
S05,Midwest,144893,0.6159794225754956,23,80.5,155,Desktop,0,1,0,0,16.57
S26,Midwest,137044,-0.6388778482433419,20,54.3,47,Mobile,0,0,0,1,28.89
S08,Northeast,103818,-0.840156476962528,36,62.1,84,Desktop,1,0,0,0,15.84
S15,South,124985,0.11668580914072822,31,87.3,91,Mobile,1,1,0,1,21.82
S07,Northeast,107795,-0.11394745765487507,51,56.0,68,Mobile,0,1,0,0,22.4
S14,West,137401,0.23216132306671977,42,24.8,76,Desktop,1,0,0,0,19.12
S14,West,137401,0.23216132306671977,41,39.4,31,Mobile,0,0,0,0,41.27
S01,Northeast,61100,2.1416476008704612,29,68.2,23,Mobile,1,0,1,1,94.27
S18,Midwest,125549,0.22359554877468227,37,27.0,19,Mobile,1,1,1,0,35.12
S24,West,106639,-0.31967121635730134,42,61.5,59,Desktop,1,0,0,0,15.05
S29,Midwest,136826,-0.8658311156932432,47,37.4,46,Tablet,1,0,0,0,144.02
S10,South,113304,0.6505927878247011,37,104.1,57,Desktop,1,1,0,0,53.79
S27,South,103571,-0.27514225122668373,51,115.6,17,Mobile,0,1,0,1,30.06
S27,South,103571,-0.27514225122668373,38,44.7,26,Desktop,1,1,0,0,47.25
S30,Northeast,135629,0.9682783545914808,48,73.6,83,Desktop,1,0,0,1,41.36
S12,West,80335,0.543154268305195,32,46.9,52,Mobile,0,0,0,0,78.98
S26,Midwest,137044,-0.6388778482433419,18,61.2,49,Mobile,1,1,1,1,31.34
S17,South,105046,0.8714287779481898,41,107.7,38,Mobile,1,1,0,0,29.91
S02,South,108279,-0.4064150163846156,47,57.7,24,Mobile,1,1,0,0,79.14
S09,Midwest,150029,-0.8244812156912396,45,61.7,98,Desktop,0,1,1,0,28.77
S21,Northeast,135987,0.28911939868998415,43,47.3,108,Mobile,1,0,1,0,46.05
S05,Midwest,144893,0.6159794225754956,34,93.2,48,Mobile,0,0,0,1,20.65
S14,West,137401,0.23216132306671977,28,18.0,41,Mobile,1,1,0,0,108.33
S24,West,106639,-0.31967121635730134,45,58.3,113,Mobile,0,1,0,0,8.88
S05,Midwest,144893,0.6159794225754956,43,67.0,27,Mobile,1,1,0,0,24.43
S15,South,124985,0.11668580914072822,31,53.5,32,Mobile,0,0,1,0,35.31
S07,Northeast,107795,-0.11394745765487507,51,87.0,80,Mobile,1,1,0,1,46.48
S17,South,105046,0.8714287779481898,27,94.4,32,Mobile,0,1,0,1,28.58
S08,Northeast,103818,-0.840156476962528,31,36.9,46,Mobile,1,0,0,0,17.8
S29,Midwest,136826,-0.8658311156932432,58,114.1,6,Mobile,1,0,0,0,106.36
S03,West,125696,-0.5122427290715373,48,36.7,110,Mobile,0,0,1,0,12.55
S29,Midwest,136826,-0.8658311156932432,34,96.3,76,Mobile,1,1,0,1,87.66
S24,West,106639,-0.31967121635730134,41,71.3,93,Mobile,1,1,1,0,57.81
S26,Midwest,137044,-0.6388778482433419,40,56.9,22,Mobile,0,0,1,0,17.84
S26,Midwest,137044,-0.6388778482433419,18,59.0,126,Desktop,0,0,0,0,14.2
S06,West,147767,1.1289722927208916,27,67.3,43,Mobile,0,0,0,0,17.44
S28,Midwest,120437,1.4949413112343959,37,72.6,99,Mobile,0,0,0,0,27.82
S18,Midwest,125549,0.22359554877468227,34,47.8,58,Mobile,0,1,0,0,71.72
S29,Midwest,136826,-0.8658311156932432,41,62.9,78,Desktop,0,0,0,0,34.99
S27,South,103571,-0.27514225122668373,52,51.0,61,Mobile,0,1,0,0,20.05
S18,Midwest,125549,0.22359554877468227,34,41.3,32,Mobile,1,1,0,1,68.74
S12,West,80335,0.543154268305195,25,50.0,11,Mobile,0,1,1,1,50.25
S04,Northeast,140518,-0.8137727282478777,42,42.7,104,Mobile,1,1,0,0,63.28
S04,Northeast,140518,-0.8137727282478777,34,58.8,3,Desktop,1,1,1,1,74.83
S12,West,80335,0.543154268305195,36,77.5,84,Mobile,1,1,1,0,75.07
S25,Northeast,78146,-0.4703726542927955,34,70.7,103,Mobile,0,1,0,0,12.59
S16,Midwest,144167,0.21868859672901295,65,111.4,14,Mobile,0,0,0,0,48.26
S15,South,124985,0.11668580914072822,18,19.4,33,Tablet,1,0,0,0,22.72
S08,Northeast,103818,-0.840156476962528,33,78.3,13,Desktop,1,1,1,0,30.02
S17,South,105046,0.8714287779481898,38,68.1,28,Desktop,1,1,1,0,28.43
S20,Northeast,109173,0.06757906948889146,29,85.9,92,Mobile,0,0,1,0,19.03
S30,Northeast,135629,0.9682783545914808,49,83.8,77,Mobile,1,1,0,0,62.62
S22,South,96833,0.6312882258385404,48,64.4,70,Desktop,0,0,1,0,33.06
S19,West,141896,0.6789135630718949,37,71.8,33,Mobile,1,1,0,0,76.35
S28,Midwest,120437,1.4949413112343959,35,51.6,4,Mobile,1,0,0,1,73.48
S13,Northeast,87819,-0.6655097072886943,37,81.5,16,Desktop,0,1,0,1,70.63
S29,Midwest,136826,-0.8658311156932432,37,26.7,38,Mobile,0,0,0,0,82.41
S12,West,80335,0.543154268305195,37,85.1,19,Desktop,0,1,0,0,70.22
S04,Northeast,140518,-0.8137727282478777,36,67.5,84,Desktop,0,1,1,0,33.73
S13,Northeast,87819,-0.6655097072886943,41,57.3,128,Desktop,0,1,0,0,22.89
S04,Northeast,140518,-0.8137727282478777,47,62.9,58,Desktop,0,1,1,0,22.65
S04,Northeast,140518,-0.8137727282478777,23,64.5,14,Mobile,0,0,0,0,28.45
S27,South,103571,-0.27514225122668373,25,96.5,106,Desktop,1,1,0,0,57.57
S24,West,106639,-0.31967121635730134,18,139.1,49,Desktop,1,1,0,1,27.22
S07,Northeast,107795,-0.11394745765487507,48,94.8,45,Desktop,0,0,0,0,16.0
S26,Midwest,137044,-0.6388778482433419,41,55.6,66,Desktop,0,1,0,0,20.89
S03,West,125696,-0.5122427290715373,44,81.9,17,Tablet,1,0,0,1,37.7
S09,Midwest,150029,-0.8244812156912396,21,82.8,34,Desktop,0,0,0,0,21.86
S22,South,96833,0.6312882258385404,59,47.6,43,Desktop,0,1,0,0,28.28
S10,South,113304,0.6505927878247011,31,40.3,55,Mobile,0,0,0,0,43.93
S22,South,96833,0.6312882258385404,40,66.6,59,Tablet,1,0,0,0,21.67
S27,South,103571,-0.27514225122668373,48,85.8,66,Desktop,0,1,0,1,25.32
S02,South,108279,-0.4064150163846156,26,32.5,29,Mobile,1,0,0,1,40.24
S01,Northeast,61100,2.1416476008704612,31,52.1,9,Mobile,0,1,0,0,43.58
S29,Midwest,136826,-0.8658311156932432,40,80.6,38,Mobile,0,1,1,0,77.43
S16,Midwest,144167,0.21868859672901295,72,68.9,42,Desktop,0,0,0,0,58.0
S16,Midwest,144167,0.21868859672901295,42,99.2,9,Mobile,1,0,0,0,18.51
S14,West,137401,0.23216132306671977,57,36.9,27,Mobile,0,0,1,0,79.29
S14,West,137401,0.23216132306671977,52,119.7,51,Mobile,1,1,0,0,46.07
S21,Northeast,135987,0.28911939868998415,42,34.2,31,Mobile,1,0,1,0,62.52
S18,Midwest,125549,0.22359554877468227,26,23.4,50,Tablet,0,1,1,1,90.53
S05,Midwest,144893,0.6159794225754956,51,66.7,30,Mobile,0,0,1,0,13.15
S19,West,141896,0.6789135630718949,20,43.0,70,Mobile,1,1,1,1,137.72
S21,Northeast,135987,0.28911939868998415,57,67.1,20,Desktop,0,1,0,0,89.8
S04,Northeast,140518,-0.8137727282478777,40,66.4,45,Mobile,1,1,0,0,38.43
S12,West,80335,0.543154268305195,18,63.7,47,Mobile,1,1,0,0,35.82
S24,West,106639,-0.31967121635730134,34,49.5,82,Mobile,0,1,0,0,14.03
S19,West,141896,0.6789135630718949,46,77.5,35,Desktop,0,1,0,0,43.42
S05,Midwest,144893,0.6159794225754956,35,61.0,127,Desktop,1,1,0,0,27.73
S02,South,108279,-0.4064150163846156,47,92.3,124,Mobile,0,1,1,0,46.02
S18,Midwest,125549,0.22359554877468227,28,64.0,22,Mobile,0,1,0,0,28.58
S14,West,137401,0.23216132306671977,22,46.8,44,Mobile,0,0,0,0,61.64
S29,Midwest,136826,-0.8658311156932432,37,30.9,15,Mobile,0,0,0,0,108.76
S16,Midwest,144167,0.21868859672901295,38,64.2,63,Mobile,0,0,0,0,37.08
S28,Midwest,120437,1.4949413112343959,34,40.1,31,Mobile,1,0,0,0,59.6
S07,Northeast,107795,-0.11394745765487507,53,38.3,49,Mobile,0,0,0,1,14.44
S14,West,137401,0.23216132306671977,28,79.6,37,Desktop,0,1,1,1,18.23
S05,Midwest,144893,0.6159794225754956,42,28.9,217,Desktop,1,1,0,0,27.26
S18,Midwest,125549,0.22359554877468227,39,99.1,40,Mobile,0,1,0,0,49.03
S06,West,147767,1.1289722927208916,19,71.5,38,Tablet,0,1,0,1,26.8
S15,South,124985,0.11668580914072822,22,67.0,86,Mobile,1,0,0,0,27.22
S11,South,75351,0.7432541712034423,38,45.2,94,Desktop,0,0,0,0,18.86
S06,West,147767,1.1289722927208916,62,84.8,54,Mobile,1,0,0,0,39.27
S03,West,125696,-0.5122427290715373,45,67.9,96,Desktop,1,0,0,0,62.81
S16,Midwest,144167,0.21868859672901295,18,52.9,195,Mobile,0,0,0,0,26.35
S29,Midwest,136826,-0.8658311156932432,18,72.4,36,Tablet,0,1,1,1,132.11
S06,West,147767,1.1289722927208916,47,31.0,17,Desktop,0,1,1,0,63.81
S13,Northeast,87819,-0.6655097072886943,37,32.0,60,Mobile,1,0,0,0,18.18
S07,Northeast,107795,-0.11394745765487507,52,43.4,90,Mobile,0,0,0,0,23.86
S25,Northeast,78146,-0.4703726542927955,27,75.7,120,Desktop,1,1,1,0,28.33
S13,Northeast,87819,-0.6655097072886943,42,67.9,67,Mobile,1,1,0,0,21.69
S30,Northeast,135629,0.9682783545914808,48,91.1,46,Mobile,1,0,0,0,38.92
S08,Northeast,103818,-0.840156476962528,33,47.8,24,Desktop,0,0,0,0,49.59
S03,West,125696,-0.5122427290715373,33,80.6,104,Mobile,1,1,0,0,23.98
S18,Midwest,125549,0.22359554877468227,38,65.5,56,Mobile,1,0,1,0,24.18
S20,Northeast,109173,0.06757906948889146,45,47.3,9,Mobile,0,1,0,1,10.32
S30,Northeast,135629,0.9682783545914808,38,76.5,155,Mobile,1,0,0,1,38.91
S27,South,103571,-0.27514225122668373,50,66.5,18,Mobile,0,0,0,0,24.49
S27,South,103571,-0.27514225122668373,32,54.2,91,Mobile,1,0,0,0,11.24
S20,Northeast,109173,0.06757906948889146,22,68.9,53,Tablet,0,0,1,1,9.75
S11,South,75351,0.7432541712034423,62,65.2,10,Mobile,0,0,0,0,33.81
S13,Northeast,87819,-0.6655097072886943,31,64.6,42,Desktop,1,1,1,0,76.18
S05,Midwest,144893,0.6159794225754956,31,58.9,36,Desktop,0,0,0,0,17.15
S13,Northeast,87819,-0.6655097072886943,37,39.3,13,Desktop,0,1,1,0,51.3
S11,South,75351,0.7432541712034423,39,69.6,63,Mobile,0,1,1,0,51.02
S02,South,108279,-0.4064150163846156,33,50.3,83,Mobile,1,0,0,1,21.56
S07,Northeast,107795,-0.11394745765487507,38,45.6,44,Mobile,0,1,1,0,23.61
S17,South,105046,0.8714287779481898,38,62.7,35,Desktop,1,1,0,0,28.48
S12,West,80335,0.543154268305195,40,84.1,66,Desktop,1,1,0,0,69.39
S30,Northeast,135629,0.9682783545914808,18,72.1,2,Mobile,0,1,0,1,29.37
S15,South,124985,0.11668580914072822,61,56.3,32,Desktop,0,1,0,1,16.66
S29,Midwest,136826,-0.8658311156932432,36,55.4,34,Mobile,0,0,1,0,67.72
S20,Northeast,109173,0.06757906948889146,45,82.0,45,Mobile,1,1,1,0,89.11
S02,South,108279,-0.4064150163846156,21,18.0,12,Mobile,1,0,0,0,45.62
S07,Northeast,107795,-0.11394745765487507,32,85.5,7,Mobile,1,1,1,0,79.15
S22,South,96833,0.6312882258385404,30,26.8,19,Tablet,1,1,0,1,63.0
S17,South,105046,0.8714287779481898,56,36.9,62,Desktop,1,1,0,0,36.93
S10,South,113304,0.6505927878247011,31,56.7,33,Mobile,1,1,1,1,26.97
S16,Midwest,144167,0.21868859672901295,47,115.7,19,Mobile,0,0,0,1,24.41
S28,Midwest,120437,1.4949413112343959,30,104.9,140,Desktop,1,0,1,1,23.92
S12,West,80335,0.543154268305195,33,83.5,35,Desktop,0,1,0,1,102.55
S02,South,108279,-0.4064150163846156,35,75.8,46,Mobile,0,1,0,1,25.92
S10,South,113304,0.6505927878247011,53,27.0,103,Mobile,0,0,0,0,8.7
S29,Midwest,136826,-0.8658311156932432,18,71.4,51,Desktop,0,1,0,0,105.68
S23,West,107293,-1.4571558198556664,22,55.9,66,Mobile,0,1,0,0,21.57
S26,Midwest,137044,-0.6388778482433419,18,50.0,23,Mobile,0,1,0,0,44.27
S28,Midwest,120437,1.4949413112343959,25,71.4,47,Mobile,0,0,0,1,32.2
S04,Northeast,140518,-0.8137727282478777,28,57.6,128,Mobile,1,1,1,0,36.02
S09,Midwest,150029,-0.8244812156912396,19,87.1,60,Mobile,0,0,0,0,40.65
S02,South,108279,-0.4064150163846156,29,25.4,54,Mobile,0,1,0,0,35.92
S01,Northeast,61100,2.1416476008704612,18,69.7,38,Mobile,1,1,0,0,43.53
S26,Midwest,137044,-0.6388778482433419,26,48.7,15,Mobile,1,0,0,1,56.92
S29,Midwest,136826,-0.8658311156932432,52,59.0,96,Tablet,1,1,0,0,129.36
S05,Midwest,144893,0.6159794225754956,43,74.7,43,Mobile,0,1,0,0,28.95
S22,South,96833,0.6312882258385404,40,43.4,26,Mobile,0,1,0,1,23.4
S17,South,105046,0.8714287779481898,26,71.6,13,Desktop,1,0,1,0,25.62
S03,West,125696,-0.5122427290715373,20,63.3,56,Tablet,0,0,0,0,41.85
S28,Midwest,120437,1.4949413112343959,24,53.5,17,Desktop,1,1,0,1,20.77
S27,South,103571,-0.27514225122668373,37,57.6,96,Mobile,0,1,0,0,28.26
S18,Midwest,125549,0.22359554877468227,48,64.6,27,Desktop,0,1,0,0,41.22
S22,South,96833,0.6312882258385404,49,51.1,48,Desktop,1,1,0,0,34.35
S12,West,80335,0.543154268305195,46,68.2,59,Desktop,0,1,0,0,56.48
S24,West,106639,-0.31967121635730134,29,61.9,55,Mobile,0,1,0,0,21.95
S14,West,137401,0.23216132306671977,38,54.6,83,Mobile,1,1,1,0,50.36
S30,Northeast,135629,0.9682783545914808,34,103.0,30,Mobile,0,0,0,0,52.18
S02,South,108279,-0.4064150163846156,36,77.1,46,Desktop,0,0,1,1,46.82
S06,West,147767,1.1289722927208916,62,59.6,68,Mobile,0,0,0,1,19.96
S30,Northeast,135629,0.9682783545914808,18,71.2,121,Mobile,0,0,0,0,16.87
S09,Midwest,150029,-0.8244812156912396,35,45.4,79,Desktop,1,1,0,0,41.21
S10,South,113304,0.6505927878247011,53,58.4,89,Desktop,0,0,1,0,73.2
S24,West,106639,-0.31967121635730134,20,61.0,36,Desktop,0,1,0,0,14.01
S06,West,147767,1.1289722927208916,30,40.6,60,Desktop,0,0,0,0,44.04
S16,Midwest,144167,0.21868859672901295,32,76.5,109,Mobile,1,1,0,0,13.2
S09,Midwest,150029,-0.8244812156912396,35,56.9,44,Desktop,0,0,1,0,31.33
S06,West,147767,1.1289722927208916,19,60.2,60,Mobile,1,0,0,0,20.28
S29,Midwest,136826,-0.8658311156932432,45,55.5,11,Mobile,0,1,0,0,103.05
S06,West,147767,1.1289722927208916,46,133.1,73,Mobile,0,1,1,1,29.29
S03,West,125696,-0.5122427290715373,44,53.4,54,Desktop,1,0,1,0,84.53
S21,Northeast,135987,0.28911939868998415,28,22.5,69,Mobile,0,1,0,0,32.8
S27,South,103571,-0.27514225122668373,39,32.8,36,Mobile,1,1,0,0,37.93
S04,Northeast,140518,-0.8137727282478777,27,84.7,8,Mobile,1,1,0,0,48.89
S22,South,96833,0.6312882258385404,34,97.4,75,Mobile,1,1,1,0,118.68
S17,South,105046,0.8714287779481898,64,53.0,26,Desktop,0,1,0,0,18.5
S25,Northeast,78146,-0.4703726542927955,39,96.1,12,Mobile,1,0,1,0,35.78
S04,Northeast,140518,-0.8137727282478777,24,84.3,51,Mobile,0,0,0,0,17.6
S30,Northeast,135629,0.9682783545914808,40,63.8,131,Desktop,1,1,1,0,68.06
S19,West,141896,0.6789135630718949,22,62.3,23,Mobile,0,0,0,0,27.87
S26,Midwest,137044,-0.6388778482433419,24,72.0,27,Mobile,0,0,0,1,60.38
S11,South,75351,0.7432541712034423,26,87.3,78,Mobile,0,1,1,1,32.31
S29,Midwest,136826,-0.8658311156932432,33,76.7,39,Desktop,0,0,1,0,85.64
S19,West,141896,0.6789135630718949,49,53.1,75,Desktop,1,1,1,0,152.56
S04,Northeast,140518,-0.8137727282478777,45,64.2,37,Mobile,0,1,0,0,33.62
S28,Midwest,120437,1.4949413112343959,44,111.6,33,Desktop,0,0,0,0,47.19
S24,West,106639,-0.31967121635730134,25,73.5,24,Mobile,1,0,1,0,31.85
S10,South,113304,0.6505927878247011,32,87.1,57,Desktop,0,0,0,1,30.64
S17,South,105046,0.8714287779481898,41,79.9,24,Mobile,1,1,0,0,24.89
S12,West,80335,0.543154268305195,30,74.0,31,Mobile,0,1,0,0,34.69
S17,South,105046,0.8714287779481898,35,70.4,95,Mobile,0,1,0,0,31.93
S29,Midwest,136826,-0.8658311156932432,43,87.7,167,Mobile,0,1,0,1,43.41
S27,South,103571,-0.27514225122668373,34,83.8,62,Mobile,0,1,0,0,12.68
S07,Northeast,107795,-0.11394745765487507,41,73.8,98,Desktop,0,1,1,0,19.06
S30,Northeast,135629,0.9682783545914808,57,52.7,34,Desktop,1,0,0,0,100.63
S14,West,137401,0.23216132306671977,36,76.5,38,Mobile,0,1,0,1,44.79
S22,South,96833,0.6312882258385404,52,66.5,53,Desktop,1,1,0,1,33.85
S23,West,107293,-1.4571558198556664,45,61.2,26,Desktop,0,1,0,0,13.38
S15,South,124985,0.11668580914072822,20,126.9,33,Desktop,1,0,1,1,23.37
S14,West,137401,0.23216132306671977,25,34.1,73,Mobile,0,1,1,1,28.85
S14,West,137401,0.23216132306671977,28,89.1,47,Mobile,0,1,0,0,56.26
S26,Midwest,137044,-0.6388778482433419,28,49.0,41,Desktop,0,1,1,1,37.03
S12,West,80335,0.543154268305195,37,70.9,40,Mobile,0,1,0,0,46.07
S09,Midwest,150029,-0.8244812156912396,45,124.5,19,Mobile,1,1,1,1,46.74
S11,South,75351,0.7432541712034423,53,46.8,51,Mobile,0,0,1,1,64.94
S06,West,147767,1.1289722927208916,42,52.1,26,Mobile,0,1,1,1,22.09
S12,West,80335,0.543154268305195,33,67.6,11,Mobile,1,1,0,0,41.05
S04,Northeast,140518,-0.8137727282478777,18,49.4,17,Mobile,0,1,0,0,29.28
S03,West,125696,-0.5122427290715373,39,87.4,40,Mobile,0,1,0,0,27.73
S22,South,96833,0.6312882258385404,38,56.2,69,Mobile,0,0,0,0,39.13
S03,West,125696,-0.5122427290715373,40,82.4,82,Mobile,0,0,0,0,35.8
S18,Midwest,125549,0.22359554877468227,63,38.8,14,Mobile,0,1,0,0,56.27
S24,West,106639,-0.31967121635730134,53,28.2,65,Mobile,1,0,0,0,67.68
S22,South,96833,0.6312882258385404,47,63.0,136,Mobile,1,1,0,0,13.86
S14,West,137401,0.23216132306671977,26,33.5,84,Mobile,1,1,0,1,53.35
S06,West,147767,1.1289722927208916,32,101.4,50,Desktop,0,1,0,0,20.22
S28,Midwest,120437,1.4949413112343959,37,34.3,53,Mobile,0,0,0,0,90.97
S26,Midwest,137044,-0.6388778482433419,29,45.2,49,Mobile,1,0,0,0,30.77
S19,West,141896,0.6789135630718949,44,77.1,31,Mobile,0,1,1,0,25.99
S03,West,125696,-0.5122427290715373,42,55.1,87,Desktop,0,0,0,0,30.12
S02,South,108279,-0.4064150163846156,25,34.6,21,Mobile,0,1,0,0,34.76
S10,South,113304,0.6505927878247011,52,112.9,52,Desktop,1,1,1,0,57.23
S05,Midwest,144893,0.6159794225754956,39,46.0,10,Mobile,0,1,0,0,16.87
S26,Midwest,137044,-0.6388778482433419,18,63.7,92,Mobile,1,1,0,0,31.62
S07,Northeast,107795,-0.11394745765487507,37,63.4,50,Mobile,0,1,1,0,21.81
S09,Midwest,150029,-0.8244812156912396,41,83.6,13,Mobile,1,0,1,1,43.12
S30,Northeast,135629,0.9682783545914808,50,78.2,113,Desktop,0,1,0,0,39.93
S25,Northeast,78146,-0.4703726542927955,34,49.8,43,Desktop,1,1,0,0,39.16
S07,Northeast,107795,-0.11394745765487507,48,60.8,16,Mobile,0,1,1,1,45.89
S12,West,80335,0.543154268305195,40,63.0,144,Mobile,1,1,0,0,39.96
S16,Midwest,144167,0.21868859672901295,22,84.5,37,Desktop,0,1,0,1,50.13
S20,Northeast,109173,0.06757906948889146,21,42.3,24,Mobile,1,1,0,1,22.6
S29,Midwest,136826,-0.8658311156932432,51,112.4,54,Mobile,1,1,0,0,178.28
S27,South,103571,-0.27514225122668373,52,51.3,17,Mobile,1,1,0,1,30.17
S30,Northeast,135629,0.9682783545914808,42,67.8,31,Mobile,0,1,1,0,70.05
S02,South,108279,-0.4064150163846156,56,42.5,105,Desktop,0,0,0,0,29.5
S08,Northeast,103818,-0.840156476962528,51,39.4,38,Mobile,1,0,1,1,28.71
S17,South,105046,0.8714287779481898,46,48.8,62,Desktop,1,1,1,1,65.42
S02,South,108279,-0.4064150163846156,27,46.6,108,Desktop,0,0,1,0,10.28
S11,South,75351,0.7432541712034423,59,58.9,37,Mobile,0,0,1,0,26.34
S05,Midwest,144893,0.6159794225754956,44,46.5,23,Mobile,0,0,0,0,29.66
S28,Midwest,120437,1.4949413112343959,33,83.3,70,Mobile,0,0,0,0,84.79
S02,South,108279,-0.4064150163846156,30,50.8,15,Mobile,0,1,0,1,31.7
S05,Midwest,144893,0.6159794225754956,41,48.3,21,Mobile,1,0,0,0,9.57
S06,West,147767,1.1289722927208916,18,59.4,12,Mobile,0,1,0,0,21.32
S05,Midwest,144893,0.6159794225754956,46,89.8,103,Desktop,1,1,1,0,38.59
S18,Midwest,125549,0.22359554877468227,27,72.7,48,Mobile,1,0,1,0,89.92
S11,South,75351,0.7432541712034423,42,65.8,72,Mobile,0,0,0,0,25.13
S28,Midwest,120437,1.4949413112343959,32,36.5,22,Mobile,0,1,0,1,23.92
S08,Northeast,103818,-0.840156476962528,35,42.9,60,Desktop,0,0,0,0,31.14
S17,South,105046,0.8714287779481898,29,39.9,62,Mobile,0,0,1,0,32.68
S20,Northeast,109173,0.06757906948889146,36,96.8,143,Desktop,1,0,1,0,28.2
S19,West,141896,0.6789135630718949,61,79.7,68,Desktop,1,0,0,1,128.18
S24,West,106639,-0.31967121635730134,55,49.0,82,Desktop,0,0,0,0,13.48
S07,Northeast,107795,-0.11394745765487507,42,55.6,50,Desktop,1,1,1,0,42.3
S16,Midwest,144167,0.21868859672901295,38,49.8,3,Desktop,0,0,0,0,30.39
S25,Northeast,78146,-0.4703726542927955,48,48.5,57,Mobile,0,1,1,0,32.55
S26,Midwest,137044,-0.6388778482433419,52,78.1,40,Desktop,1,0,0,0,52.6
S19,West,141896,0.6789135630718949,28,61.7,39,Mobile,0,0,0,0,20.02
S20,Northeast,109173,0.06757906948889146,37,113.8,32,Mobile,0,0,0,0,29.73
S26,Midwest,137044,-0.6388778482433419,18,95.5,39,Desktop,0,1,1,1,39.4
S19,West,141896,0.6789135630718949,51,96.8,27,Mobile,0,1,0,1,48.27
S29,Midwest,136826,-0.8658311156932432,63,82.8,76,Mobile,0,1,1,0,72.37
S04,Northeast,140518,-0.8137727282478777,39,58.7,20,Mobile,1,1,1,1,48.18
S11,South,75351,0.7432541712034423,18,81.2,131,Mobile,0,0,1,0,10.7
S04,Northeast,140518,-0.8137727282478777,45,60.3,72,Desktop,1,0,1,1,42.01
S03,West,125696,-0.5122427290715373,27,103.9,90,Desktop,0,0,1,0,11.75
S15,South,124985,0.11668580914072822,30,76.9,21,Mobile,0,1,1,0,16.44
S07,Northeast,107795,-0.11394745765487507,46,73.8,30,Mobile,1,0,0,0,15.63
S13,Northeast,87819,-0.6655097072886943,41,70.8,49,Mobile,1,0,1,1,78.85
S14,West,137401,0.23216132306671977,32,106.3,46,Desktop,1,0,1,0,40.34
S19,West,141896,0.6789135630718949,30,36.5,72,Mobile,0,1,0,0,45.02
S29,Midwest,136826,-0.8658311156932432,40,108.4,46,Desktop,0,0,0,0,100.4
S26,Midwest,137044,-0.6388778482433419,33,63.9,136,Mobile,1,1,0,0,37.16
S12,West,80335,0.543154268305195,25,37.1,21,Mobile,1,1,1,1,60.04
S10,South,113304,0.6505927878247011,34,51.5,18,Mobile,1,0,1,0,29.48
S24,West,106639,-0.31967121635730134,42,31.7,29,Mobile,0,0,0,0,19.47
S04,Northeast,140518,-0.8137727282478777,36,82.4,39,Desktop,0,1,1,1,113.71
S17,South,105046,0.8714287779481898,21,45.2,96,Mobile,0,0,0,0,22.36
S13,Northeast,87819,-0.6655097072886943,50,71.7,59,Desktop,0,0,0,1,36.16
S06,West,147767,1.1289722927208916,18,93.0,4,Mobile,0,0,1,0,79.71
S19,West,141896,0.6789135630718949,33,53.2,4,Desktop,0,1,1,1,83.96
S10,South,113304,0.6505927878247011,31,62.1,41,Mobile,0,1,0,0,43.0
S06,West,147767,1.1289722927208916,40,39.3,33,Mobile,1,0,1,0,48.54
S20,Northeast,109173,0.06757906948889146,45,59.5,42,Mobile,1,0,1,0,59.63
S06,West,147767,1.1289722927208916,52,124.6,39,Mobile,1,1,1,1,29.71
S21,Northeast,135987,0.28911939868998415,29,85.1,123,Mobile,0,1,1,0,24.31
S05,Midwest,144893,0.6159794225754956,45,62.2,86,Mobile,0,1,0,0,15.33
S14,West,137401,0.23216132306671977,40,54.5,30,Mobile,1,1,0,0,88.5
S25,Northeast,78146,-0.4703726542927955,18,67.1,45,Desktop,0,0,0,1,42.93
S07,Northeast,107795,-0.11394745765487507,61,70.9,36,Desktop,1,1,0,0,76.31
S24,West,106639,-0.31967121635730134,21,58.8,6,Desktop,0,1,0,0,21.88
S22,South,96833,0.6312882258385404,43,79.7,31,Desktop,1,1,0,0,57.82
S28,Midwest,120437,1.4949413112343959,43,47.0,32,Tablet,0,0,0,0,52.27
S06,West,147767,1.1289722927208916,41,46.9,26,Mobile,1,1,0,1,32.33
S22,South,96833,0.6312882258385404,32,76.1,31,Tablet,1,1,0,0,35.7
S29,Midwest,136826,-0.8658311156932432,48,42.3,37,Mobile,0,0,0,1,28.31
S23,West,107293,-1.4571558198556664,19,84.0,62,Mobile,1,0,0,0,14.81
